4/22 0:23:49|MainFrame|MainFrame|Constructor Called.
4/22 0:24:8|Utils|saveBrowserDocument|title = C:\Users\Compass-91\Desktop\recorder\scripts\NetDiagnostic\Weblogic\nsecom_new\dump\new1\192.168.1.92_19001\nsecom\searchProduct_keyword=jeans
4/22 0:24:8|Utils|getURLTracker|urlString = http://192.168.1.92:19001/nsecom/searchProduct?keyword=jeans, requestOrResponce = snapShot
4/22 0:27:49|MainFrame|addNavigationListeners|browser disposed called.
4/22 0:27:49|WebCFormattor|generateScripts|method called.
4/22 0:27:49|Utils|addLastPageLeftUrlsToInlineUrlsOfLastPage|Method called.
4/22 0:27:49|Utils|modifyMapForSplit|Method called.
4/22 0:27:49|Utils|modifyMapForThinkTime|Method called.
4/22 0:27:49|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 0
4/22 0:27:49|Utils|modifyMapForThinkTime|Modifying url list for last page=searchProduct_2, startThink=18.283, endThink=0.0
4/22 0:27:49|Utils|generateEventDetail|method called.
4/22 0:27:50|Utils|generateUrlInfoListDetail|method called
4/22 0:27:50|Utils|generateUrlInfoListDetail|URL = http://192.168.1.92:19001/nsecom
4/22 0:27:50|Utils|convertToSecond method called|time = 0.125
4/22 0:27:50|Utils|generateUrlInfoListDetail|ScriptparsingData =http://192.168.1.92:19001/nsecom
4/22 0:27:50|Utils|generateUrlInfoListDetail|UrlTracker.scriptParsingData.getParsedPath()=192.168.1.92_19001/, Utils.getDumpPath() = C:\Users\Compass-91\Desktop\recorder\scripts\NetDiagnostic/Weblogic/nsecom_new\dump\new1
4/22 0:27:50|Utils|generateUrlInfoListDetail|URL = http://192.168.1.92:19001/nsecom/
4/22 0:27:50|Utils|convertToSecond method called|time = 0.0470000000000006
4/22 0:27:50|Utils|generateUrlInfoListDetail|ScriptparsingData =http://192.168.1.92:19001/nsecom/
4/22 0:27:50|Utils|generateUrlInfoListDetail|Main url dump file is not existing. Dump file Name = index
4/22 0:27:50|Utils|generateUrlInfoListDetail|URL = http://192.168.1.92:19001/nsecom/images/logo.png
4/22 0:27:50|Utils|convertToSecond method called|time = 0.11000000000000032
4/22 0:27:50|Utils|generateUrlInfoListDetail|ScriptparsingData =http://192.168.1.92:19001/nsecom/images/logo.png
4/22 0:27:50|Utils|generateUrlInfoListDetail|URL = http://192.168.1.92:19001/nsecom/home
4/22 0:27:50|Utils|convertToSecond method called|time = 0.2029999999999994
4/22 0:27:50|Utils|generateUrlInfoListDetail|ScriptparsingData =http://192.168.1.92:19001/nsecom/home
4/22 0:27:50|Utils|generateUrlInfoListDetail|Main url dump file is not existing. Dump file Name = home
4/22 0:27:50|Utils|generateUrlInfoListDetail|URL = http://192.168.1.92:19001/nsecom/images/nsecomlogo.png
4/22 0:27:50|Utils|convertToSecond method called|time = 0.1559999999999988
4/22 0:27:50|Utils|generateUrlInfoListDetail|ScriptparsingData =http://192.168.1.92:19001/nsecom/images/nsecomlogo.png
4/22 0:27:50|Utils|generateUrlInfoListDetail|URL = http://192.168.1.92:19001/nsecom/searchProduct?keyword=jeans
4/22 0:27:50|Utils|convertToSecond method called|time = 2.886000000000001
4/22 0:27:50|Utils|generateUrlInfoListDetail|ScriptparsingData =http://192.168.1.92:19001/nsecom/searchProduct?keyword=jeans
4/22 0:27:50|Utils|generateUrlInfoListDetail|Main url dump file is not existing. Dump file Name = searchProduct_keyword=jeans
4/22 0:27:50|WebCFormattor|generateEventsForFlow|method called.
4/22 0:27:50|WebCGenerator|generate|method called.
4/22 0:27:50|WebCGenerator|generate|Putting header comments in Buffer.
4/22 0:27:50|WebCGenerator|generate|Processing URLs with list size=3
4/22 0:27:50|WebCGenerator|getValidURL|Since this URL is not in filtered list, returning the URL=http://192.168.1.92:19001/nsecom
4/22 0:27:50|Utils|getTimeStampForPage|Method called.
4/22 0:27:50|WebCGenerator|getUrlReqAndResDetails|method called.
4/22 0:27:50|WebCGenerator|generate|Adding Inline template to the page.
4/22 0:27:50|WebCGenerator|appendHeadersAndEndline|method called.
4/22 0:27:50|WebCGenerator|getUrlReqAndResDetails|method called.
4/22 0:27:50|WebCGenerator|appendHeadersAndEndline|method called.
4/22 0:27:50|WebCGenerator|getUrlReqAndResDetails|method called.
4/22 0:27:50|Utils|convertToSecond method called|time = 5.631
4/22 0:27:50|WebCGenerator|getValidURL|Since this URL is not in filtered list, returning the URL=http://192.168.1.92:19001/nsecom/home
4/22 0:27:50|Utils|getTimeStampForPage|Method called.
4/22 0:27:50|WebCGenerator|generate|Adding Comments to page.home_2
4/22 0:27:50|WebCGenerator|getUrlReqAndResDetails|method called.
4/22 0:27:50|WebCGenerator|generate|Adding Inline template to the page.
4/22 0:27:50|WebCGenerator|appendHeadersAndEndline|method called.
4/22 0:27:50|WebCGenerator|getUrlReqAndResDetails|method called.
4/22 0:27:50|Utils|convertToSecond method called|time = 4.649000000000001
4/22 0:27:50|WebCGenerator|getValidURL|Since this URL is not in filtered list, returning the URL=http://192.168.1.92:19001/nsecom/searchProduct?keyword=jeans
4/22 0:27:50|Utils|getTimeStampForPage|Method called.
4/22 0:27:50|WebCGenerator|generate|Adding Comments to page.searchProduct_2
4/22 0:27:50|WebCGenerator|getUrlReqAndResDetails|method called.
4/22 0:27:50|Utils|convertToSecond method called|time = 18.283
4/22 0:27:50|MainFrame|addNavigationListeners|browser disposed Exiting.
4/22 0:27:50|MainFrame|addNavigationListeners|browser disposed called.
4/22 0:27:50|MainFrame|addNavigationListeners|browser disposed Exiting.
